alpha,Re,Kulfan_1,Kulfan_9,Kulfan_2,Kulfan_10,Kulfan_3,Kulfan_11,Kulfan_4,Kulfan_12,Kulfan_5,Kulfan_13,Kulfan_6,Kulfan_14,Kulfan_7,Kulfan_15,Kulfan_8,Kulfan_16,Kulfan_17,Kulfan_18,Cl,Cd,Cm
-1.458542233912498,10812947.948680628,0.1131831795345957,-0.1320501161883061,0.1683124416444101,-0.15532985230535334,0.24770407265769612,-0.21119228848987404,0.12872884344184007,-0.23091718048283516,0.1975416875849406,-0.17635091967922276,0.21185913845259483,-0.1855743593218149,0.12802200703878397,-0.14208305231573556,0.20651461577789754,-0.22278563978558175,0.19220961368341044,0.009133385156954407,-0.1615949344501777,0.006545627863888638,0.011564273538081916
-5.296452871263456,1703792.51581289,0.14884530123508052,-0.16005944527454075,0.19116893289497272,-0.13906396573594823,0.19136475372174316,-0.20216539860694233,0.17572394945196138,-0.1251977166268859,0.10444636320870535,-0.18090514023659163,0.2236483992942781,-0.223979024659568,0.14132481039547776,-0.21883679248510407,0.11984296166397669,-0.2053762540954588,0.19376213852288351,0.005830812119477062,-0.6166025965820721,0.009754807453627912,0.029724215666857436
-9.098348752675811,11343944.371336196,0.09652402264876224,-0.22469979690213576,0.1845428709101187,-0.15993286932213982,0.1984102978947652,-0.09813741212877287,0.092654052628457,-0.1066283073225904,0.17193488932788498,-0.19819936256264953,0.1262393240316701,-0.11165290852310575,0.193227646465512,-0.09735632616799154,0.11789862864079864,-0.20293325754670127,0.1271735170704596,0.01080353306057042,-1.0582140042583625,0.00845154753682391,0.0078033003695100025
-3.487647584124492,3231502.4915510733,0.20055003809639457,-0.10515441920510372,0.151877655408086,-0.09041134970546004,0.23987679819787755,-0.12237251048034545,0.11200335106335893,-0.18756426880333524,0.14457061616804137,-0.15263334326492384,0.10815576339849425,-0.19173013613829948,0.23795097892457007,-0.09064619466340054,0.23037429654095698,-0.23914348196726315,0.2038203254710356,0.0027391957318991414,-0.29675825493601726,0.008634012043150324,0.007361575276052146
9.225750550334512,14397658.16772388,0.13127066043442492,-0.10710714798885554,0.19559744736546866,-0.2380722986812045,0.22075555203219455,-0.24324834834815456,0.17883212985591398,-0.0996096773546326,0.17474409253696105,-0.11123489000715338,0.1286963665440723,-0.19215012075475216,0.10489644284894388,-0.09679484986912266,0.2335545212725323,-0.11210289957382338,0.1954498151073216,0.009353335450574077,1.157862233581024,0.009578091405967512,-0.028100315514027318
4.826693393973578,18894118.29700217,0.23406688914613288,-0.1056827398791246,0.19129623316372288,-0.15478152219862013,0.14424476656779212,-0.09666743420518285,0.14587353193802577,-0.12046684676183356,0.20615290861923832,-0.0996075423300702,0.23353764159241236,-0.20495825033375434,0.23193382788241879,-0.16486438922671653,0.21478008733721982,-0.111173947336212,0.0894371185488238,0.0028710475001411493,0.6962659423192812,0.00547143694814339,-0.021148706957685736
-8.296469190658483,19930321.49824636,0.19272506338468606,-0.15724335346132773,0.10346239439920782,-0.1218242623918942,0.11586059425513821,-0.09430448518024842,0.2337686701643327,-0.1212699465418421,0.1870286495455344,-0.1995424607021317,0.09147152825866076,-0.2310080976617268,0.10623544685856515,-0.2063605078750047,0.19616028305728894,-0.14395342054408136,0.12268190079274802,0.005631043671888376,-0.9411873304257434,0.007879807435748938,0.021843790264755115
-11.209504410728663,9425308.229651244,0.090809853415395,-0.2482489021896284,0.11572928822679979,-0.21964500366466666,0.1777974062986538,-0.19769557677687044,0.20070323163083092,-0.10996400901949215,0.1943138015204161,-0.24183933625800813,0.12588308951368957,-0.24201021442817972,0.20394867541560574,-0.16171479226091037,0.12795985399948803,-0.2215573996470888,0.11858232825320794,0.0010244687520491395,-1.26620193818463,0.012091890420598463,0.0007280084897832273
2.4182683044127593,13312627.694841363,0.14206395170548286,-0.21124557117457535,0.20943862481888387,-0.2205222238433044,0.19394126384755436,-0.15694285798449126,0.22587574567906848,-0.2411123600629329,0.19521806276805495,-0.09959999541927078,0.18092937653367547,-0.2302978583339475,0.1049879628524948,-0.0977447196540618,0.14883452848950937,-0.12549935512571786,0.004885598534527913,0.005954694271749716,0.30881001739055014,0.005116257689019304,-0.015312150498183996
10.542276070904508,11145343.218220284,0.13243237882907608,-0.11751745820382208,0.1290383429406534,-0.22235068248230377,0.24568168876039131,-0.14285646608726538,0.15289563594668168,-0.11926845579256698,0.23272744882833812,-0.16071431359193902,0.1909821801595621,-0.1618280467352971,0.21716980856666376,-0.22449386615986328,0.17042193489683075,-0.18372280006342942,5.409919296917032e-05,0.006327731986948071,1.1774973971799048,0.010417898101376454,-0.014159946743802877
-4.969651758707213,4365859.631486993,0.18230462154021748,-0.22591360637973865,0.16880283101101823,-0.094342758606357,0.12123887804768713,-0.14042399861912644,0.20559233844184086,-0.24225249188306175,0.13492357799053695,-0.173717133853859,0.09389055462903262,-0.14792573599457,0.19327556734514686,-0.23469753906697638,0.11833770870512784,-0.14360182794721957,0.20959531263003242,0.0021641973129204813,-0.5812927133977347,0.007388756609467381,0.021171713103751277
-2.783599903442426,10006637.104105935,0.2404733734964663,-0.22163116066862282,0.242628572320414,-0.18473929522236596,0.23637830243527178,-0.14991135115652748,0.14922539204087112,-0.1915913406314258,0.0924730586446188,-0.18905852840733836,0.23853097001403606,-0.11502155203765257,0.1585094637307703,-0.20051762533277592,0.24466477104698714,-0.1451689081721886,0.2444485707768136,0.0038983872586236513,-0.22521197143317861,0.007129875878114259,-0.00037417419167939947
7.330479955488327,18914515.962073877,0.24417919633428048,-0.11413557436048305,0.22648151287477764,-0.22557613075178792,0.13711182273113373,-0.24265152335959853,0.15161563657630805,-0.1179145529950956,0.2261818674426971,-0.16181907333933065,0.14070752082500443,-0.11756779217537383,0.1171188394697748,-0.21591429856158473,0.17908820199333603,-0.11677884433305832,0.18903795160123982,0.0025452268950170967,0.891892837439654,0.006666904346538596,0.0053134429088687925
-2.845217408392979,10842930.280459234,0.23978476386572495,-0.23475033377363214,0.2013647674679957,-0.10868751453629225,0.1812097872142984,-0.11839461393827416,0.10554823900332298,-0.15922644272854736,0.18840115627186718,-0.152665617120144,0.24840861601668213,-0.1946649285187013,0.11241344243784385,-0.21774141530237945,0.1729327443781979,-0.17712990524561173,0.017888517526841008,0.005159608892299444,-0.3222770578439374,0.006948519621943542,0.011982234340977204
0.8617417015699305,16252412.716382442,0.23037969150847287,-0.14480766163343609,0.20852297884067272,-0.09024562241685394,0.20152251855924289,-0.1192395094556896,0.2023974534379375,-0.18051074613433912,0.14751858419516084,-0.13108034354208067,0.13697469508231896,-0.23271239956978423,0.21949778487656219,-0.183594232487266,0.21961814314866893,-0.18201206687315907,0.15217129294611229,0.0076546869287079655,0.18187643919040186,0.00634105525290812,0.01146048445943304
-10.733559084387993,12048591.257459356,0.2287315709728166,-0.09018819020588152,0.23611848840903543,-0.1874376057691694,0.17181478381775006,-0.23667494353603769,0.17024260714995196,-0.2392435277734521,0.21772722863468402,-0.13825849841096186,0.19399422892444243,-0.20374510566457446,0.20231470036123256,-0.11097384837485247,0.2173268271097762,-0.17272836901542066,0.1564839702031115,0.001705296356519626,-1.0537185181058575,0.010829318963525519,-0.0074911262520343195
4.1308138453248295,10283262.712520571,0.23240085469081062,-0.19714041846334848,0.14407922509624574,-0.1285416800393806,0.15009327242239107,-0.18319479816354683,0.10503711037453906,-0.13201866760384634,0.18252482255938784,-0.13574529103713848,0.09575076380747874,-0.1342861697693804,0.16449568290119362,-0.11286050043410062,0.17682314155321227,-0.11425609639957793,0.06726170728415279,0.00473490465122588,0.5325606819356358,0.00602148036285173,-0.009120893787118023
-11.111897472766232,2315994.771601256,0.1358466003405255,-0.14366267994144677,0.18453332169104172,-0.0968861004908299,0.09488003999024792,-0.24668360176168636,0.09597571019987432,-0.10113233425015722,0.22161608970554533,-0.22627945274665456,0.14763050262580207,-0.21613710900934455,0.11032968202430157,-0.11921615215713835,0.1735589216087687,-0.18593032277182647,0.12184157478796864,0.006559176917683712,-1.1873428752768138,0.016553429486484413,0.009413269669361202
-3.008908306460141,18893455.74013529,0.21319896849577774,-0.18195032924357676,0.12453136439949491,-0.20820368622255522,0.18966247613104006,-0.21408940881352956,0.10365559439900289,-0.23300152722800022,0.09826907538697724,-0.21851660472598117,0.1750167410509037,-0.15932058440850672,0.17650161945761705,-0.1369425788441412,0.19198878423971305,-0.13178571579062742,0.0031925017712343684,0.009572996012677477,-0.37617460687258797,0.005834988738543206,0.0006660489276425485
-9.564036586243251,3551238.4609739566,0.20617461339562587,-0.1907802887135933,0.24613633271400553,-0.102487235789258,0.17260805572819127,-0.19740351093644937,0.14167303567059936,-0.23221813705624214,0.2172297911629926,-0.09876435695805941,0.1333331602019319,-0.16349165740035418,0.1602354273129018,-0.09457980446147767,0.10255302101476256,-0.18701335149070286,0.11704437907363396,0.007469393799261163,-1.0703092161452668,0.011275227222843427,0.015383256715728811
-10.378559715729462,14820101.259669987,0.09405611894647321,-0.12881707465556003,0.24402374634846802,-0.23241012372246844,0.22375681928195296,-0.11334733894508522,0.2013558729749917,-0.2226880311278192,0.1554324711062832,-0.2390113483347444,0.11772709121133534,-0.23435947651949374,0.11502992682737379,-0.16081990513978517,0.13003886370633527,-0.2033002335100178,0.06739847610484981,0.009884396781953677,-1.2610682192347615,0.011177552726451307,0.047996198114437096
-11.395827829709596,6673590.232788007,0.1778762663529793,-0.09624730830790859,0.20433534763201,-0.11357174521407086,0.195631580274837,-0.12147076034763957,0.13478942351135087,-0.12045784539812934,0.24277844490611106,-0.10749162755447582,0.20806350667132298,-0.11156638240698075,0.17869664840182412,-0.10148678990305078,0.18787531939749638,-0.10050138832292743,0.05422545870605458,0.0008380373772448242,-1.0425048044919234,0.012331776705114057,-0.03471781444931578
