I1,I2,I3,I4,I5,I6,I7,O1,O2
0.3292181069958848,0.2727272727272727,0.8461538461538461,0.5333333333333333,-0.6666666666666667,0.0,0.0424,0.1737051086646981,0.1089021081193905
0.4938271604938271,0.4545454545454545,0.6923076923076924,0.93,0.6666666666666667,0.0,0.2622,0.4354329503901866,0.3097996242955542
0.2469135802469135,0.1818181818181818,0.3846153846153846,0.3333333333333333,0.0,0.0,0.2553999999999999,0.3861603956855959,0.2174389480275516
0.5761316872427984,0.5454545454545454,0.1538461538461538,0.5333333333333333,-0.6666666666666667,0.0,0.6184000000000001,0.678463547948895,0.5336568566061365
0.6790123456790124,0.1818181818181818,0.6153846153846154,0.1333333333333333,-0.6666666666666667,0.0,0.3372,0.3046169073720993,0.2967543310373617
0.5761316872427984,0.1818181818181818,0.3846153846153846,0.1333333333333333,0.0,0.0,0.4998,0.4840115866778215,0.4365998747651847
1.0,0.5454545454545454,0.8461538461538461,0.1333333333333333,0.0,0.0,0.1488,0.1832247230876187,0.196044667084116
0.5761316872427984,0.2727272727272727,0.7692307692307692,0.5333333333333333,-0.6666666666666667,0.0,0.2744,0.3050453210346661,0.3270194113963682
0.2469135802469135,0.1818181818181818,0.3076923076923076,0.5333333333333333,0.6666666666666667,0.0,0.297,0.4218754275504763,0.2388332289709872
0.5761316872427984,0.0,0.5384615384615384,0.3333333333333333,0.6666666666666667,0.0,0.2852,0.2952925350621879,0.2842308495094969
0.5761316872427984,0.3636363636363636,0.6153846153846154,0.5333333333333333,0.0,0.0,0.3534,0.4480360247181138,0.3838968900020872
0.2469135802469135,0.0909090909090909,0.7692307692307692,0.3333333333333333,0.6666666666666667,0.0,0.0678,0.2028608712565011,0.1647359632644542
0.5761316872427984,0.2727272727272727,0.4615384615384615,0.1333333333333333,0.0,0.0,0.5732,0.5597618517533319,0.4924337299102484
0.5761316872427984,0.5454545454545454,0.4615384615384615,0.5333333333333333,-0.6666666666666667,0.0,0.2246,0.3310268424314202,0.1970882905447714
0.6790123456790124,0.6363636363636364,0.923076923076923,0.5333333333333333,0.6666666666666667,0.0,0.2036,0.3270337030874963,0.3160613650594865
0.411522633744856,0.1818181818181818,0.3846153846153846,0.3333333333333333,-0.6666666666666667,1.0,0.5716,0.5366648171539041,0.4590377791692758
0.411522633744856,0.2727272727272727,0.8461538461538461,0.5333333333333333,0.0,0.0,0.0591999999999999,0.1827527840170766,0.1329054477144646
0.3292181069958848,0.3636363636363636,0.3846153846153846,0.5333333333333333,0.0,0.0,0.3228,0.4750646414140287,0.3593717386766855
0.5761316872427984,0.0909090909090909,0.5384615384615384,0.5333333333333333,0.0,0.0,0.2835999999999999,0.3138449021602516,0.3364120225422667
0.3292181069958848,0.0909090909090909,0.7692307692307692,0.93,-0.6666666666666667,0.0,0.2462,0.2493434514484789,0.2492694635775412
0.5761316872427984,0.2727272727272727,0.7692307692307692,0.5333333333333333,0.6666666666666667,0.0,0.1454,0.2777773149853214,0.2440513462742642
0.5761316872427984,0.4545454545454545,0.3076923076923076,0.5333333333333333,-0.6666666666666667,0.0,0.341,0.4372342779491393,0.329106658317679
0.4938271604938271,0.1818181818181818,0.3076923076923076,0.5333333333333333,0.0,1.0,0.4618,0.5548142636373352,0.4011166771029013
0.2469135802469135,0.0909090909090909,0.3846153846153846,0.5333333333333333,0.0,0.0,0.4992,0.4982462394996266,0.5185243164266333
0.1646090534979424,0.0,0.7692307692307692,0.93,0.6666666666666667,0.0,0.0418,0.1682588445050448,0.1412544353997078
0.2469135802469135,0.0909090909090909,0.1538461538461538,0.1333333333333333,0.0,1.0,0.5596,0.5401337871459474,0.4235545815069922
0.6790123456790124,0.2727272727272727,0.3846153846153846,0.3333333333333333,-0.6666666666666667,0.0,0.462,0.4600639425571325,0.3567626800250469
0.1646090534979424,0.0,0.7692307692307692,0.93,-0.6666666666666667,0.0,0.0696,0.1475034734188661,0.0974222500521811
0.5761316872427984,0.0,0.3076923076923076,0.1333333333333333,-0.6666666666666667,1.0,0.6437999999999999,0.4516405448127751,0.4840847422250052
0.6790123456790124,0.2727272727272727,0.3076923076923076,0.5333333333333333,0.6666666666666667,0.0,0.258,0.3982610629751954,0.2163953245668962
0.4938271604938271,0.4545454545454545,0.3846153846153846,0.3333333333333333,-0.6666666666666667,1.0,0.3026,0.4533311934845987,0.2670110624086829
0.2469135802469135,0.0,0.7692307692307692,0.93,-0.6666666666666667,0.0,0.2998,0.2390441114575423,0.2894489668127739
0.6790123456790124,0.5454545454545454,0.2307692307692307,0.5333333333333333,0.6666666666666667,0.0,0.373,0.5891818754346335,0.3692861615529117
0.2469135802469135,0.0,0.5384615384615384,0.1333333333333333,0.0,0.0,0.2513999999999999,0.2607278159148348,0.2221352536005009
0.2469135802469135,0.1818181818181818,0.923076923076923,0.93,0.0,0.0,0.433,0.348071367102635,0.3990294301815905
0.6790123456790124,0.5454545454545454,0.3846153846153846,0.93,0.0,1.0,0.6362,0.6927498094798832,0.5821853475266124
0.6790123456790124,0.4545454545454545,0.4615384615384615,0.1333333333333333,0.0,0.0,0.308,0.4244496407808378,0.3489355040701315
0.5761316872427984,0.0,0.923076923076923,0.1333333333333333,0.6666666666666667,0.0,0.1614,0.1498264832602086,0.2690983093299937
0.5761316872427984,0.6363636363636364,0.4615384615384615,0.93,-0.6666666666666667,0.0,0.3076,0.3944053394915151,0.2784909204758923
